funded_amnt,TermInMonths,int_rate,installment,emp_length,home_ownership,annual_inc,loan_status,purpose,dti,open_acc,total_acc
0.301092762,36,0.225089331,0.508805231,6,0,-0.552099121,2,1,0.193199526,-0.524224068,-1.135794173
-1.138930224,36,-1.939460042,-1.188095187,2,0,0.625334733,0,8,-0.741053148,0.157727593,1.492449486
-0.498920008,36,-1.939460042,-0.558131753,6,0,-0.606863486,2,8,-0.138638856,-0.069589628,0.713710624
0.967770071,36,1.560562122,1.502564213,2,0,0.597952551,2,2,-0.023771724,3.79480312,2.368530705
1.834450571,60,0.799790144,1.15248954,3,0,-0.250895112,3,2,-1.730186786,-1.660810171,-1.427821246
0.487762409,36,0.225089331,0.718636314,4,0,0.351512907,2,2,-0.156507076,-0.069589628,-0.8437671
2.301124687,36,1.329739665,3.059007321,7,0,1.583711126,2,1,-0.405385862,-0.296906848,-0.649082384
-1.032261854,36,-0.644027882,-1.028232028,2,0,-0.921758586,2,2,0.203409938,0.612362034,-0.259712953
2.614463022,36,-0.644027882,2.861401068,10,0,0.07769108,2,2,1.403133317,0.612362034,1.005737697
-0.765590931,36,-0.278951546,-0.72145719,4,0,1.41941803,3,12,-1.554057183,0.385044813,-0.454397669
-0.365584546,36,-1.939460042,-0.426907181,2,0,-0.552099121,3,2,0.310619261,0.839679254,0.03231412
-0.125580715,36,-0.644027882,-0.061145402,10,0,-0.250895112,2,8,-0.632567524,0.157727593,0.226998835
-1.432268239,36,0.225089331,-1.439559082,1,0,-0.990214043,3,12,-1.903763785,-1.660810171,-1.817190677
-0.898926393,36,-0.644027882,-0.886022207,1,0,-1.017596226,2,1,0.870915605,-0.978858509,-0.551740026
-0.258916177,60,1.445150893,-0.490681469,5,0,-0.716392217,2,10,-1.709765962,-1.43349295,-1.622505961
-0.365584546,36,0.225089331,-0.240542643,5,0,-0.059219833,3,2,-1.039707692,-0.751541289,0.03231412
-1.298932778,36,-0.644027882,-1.31265167,1,0,-0.119460635,2,7,-0.475582443,0.157727593,-0.357055311
2.967801996,60,1.866755178,2.459221264,10,0,1.003208854,2,2,-0.347952296,-1.20617573,-1.038451815
-1.298932778,36,0.107322771,-1.29281838,3,0,-0.059219833,2,8,0.138318563,-0.296906848,-0.259712953
-1.138930224,60,-0.278951546,-1.32466278,6,0,-1.04224019,2,8,-0.406662164,-0.978858509,-1.135794173
-1.298932778,36,-0.203580947,-1.301110747,3,0,-0.880685312,2,2,0.588852981,-0.069589628,-0.551740026
-1.49893597,36,-1.402444529,-1.535733443,8,0,-0.716392217,2,2,0.137042261,-0.524224068,0.226998835
-0.885592847,36,-1.637977649,-0.923423347,3,0,0.12410388,2,2,-1.564267595,-0.524224068,-0.649082384
-0.365584546,36,-0.969063588,-0.345180347,10,0,-0.168748564,2,2,0.221278158,0.612362034,0.811052982
-1.285599232,36,-0.203580947,-1.286492244,4,0,-0.661189736,2,0,0.100029519,-0.751541289,-1.330478888
-1.432268239,36,-1.402444529,-1.467855716,2,0,-0.606863486,2,2,-0.900590832,-1.43349295,-1.23313653
-0.952260577,36,-0.410850093,-0.931501993,10,0,-0.168748564,2,2,-1.214560993,0.612362034,-0.454397669
1.634447379,36,-1.637977649,1.604380803,3,0,1.857532952,2,2,-1.353677853,1.748948136,1.589791843
-0.165581354,36,-1.637977649,-0.201218015,3,0,-0.757465491,2,2,0.653944356,0.612362034,0.03231412
0.221091485,36,-1.939460042,0.150566424,4,0,-0.497334755,2,8,-1.783791448,-1.20617573,-1.330478888
2.381125964,60,1.789029249,1.906710248,2,0,0.269366359,2,1,-0.242019275,0.612362034,0.03231412
0.301092762,36,-0.048129088,0.472344462,2,0,-0.771156582,2,2,0.782850804,-0.978858509,-1.135794173
-1.032261854,36,-0.969063588,-1.042252113,10,0,0.696528408,2,8,-0.127152142,0.157727593,-0.162370596
-0.832258662,36,-1.637977649,-0.869950403,5,0,-0.733560845,3,1,-0.300729142,-1.20617573,0.226998835
-1.165597316,36,-1.199886045,-1.189548489,4,0,-0.113984198,1,12,0.246804188,0.839679254,0.616368266
0.967770071,36,-0.410850093,1.145650475,5,0,-0.333041659,2,2,0.060464173,-0.296906848,0.908395339
-0.658922562,36,-1.637977649,-0.696067159,1,0,0.214601993,2,2,-1.108627971,-1.43349295,-1.038451815
0.301092762,36,-0.410850093,0.424428259,6,0,-0.552099121,2,2,0.623313121,0.157727593,-0.162370596
-0.365584546,36,0.338145229,-0.230412277,2,0,-0.606863486,2,5,0.232764871,-1.20617573,-1.525163604
-1.032261854,36,0.107322771,-0.995190792,4,0,1.857532952,2,2,-0.425806686,0.157727593,0.616368266
-0.07224653,36,-0.278951546,0.034644261,3,0,-0.196130746,2,4,-0.567476149,0.385044813,0.03231412
0.167757301,36,1.209617773,0.484312827,3,0,-0.03183765,2,5,0.585024077,3.112851459,0.908395339
-0.365584546,36,-0.278951546,-0.285253034,4,0,-0.179838348,2,1,0.029832938,1.066996475,0.03231412
-1.218931501,36,0.338145229,-1.196088345,4,0,-1.072360591,2,2,-1.363888265,-1.20617573,-1.525163604
0.301092762,36,0.225089331,0.508805231,4,0,-0.196130746,2,2,0.622036819,0.612362034,-0.746424742
2.967801996,60,-0.644027882,1.597627225,10,0,0.406277272,2,2,-0.784447398,0.157727593,0.908395339
-0.152247807,36,-1.939460042,-0.216905122,4,0,-0.880685312,2,11,0.879849716,0.157727593,0.811052982
-0.365584546,36,-1.402444529,-0.382025813,7,0,-0.333041659,2,2,-0.240742973,-0.524224068,-0.551740026
-0.098913623,36,-1.199886045,-0.08999771,2,0,2.131354779,2,2,0.160015688,-0.296906848,0.129656478
0.701099147,36,-0.410850093,0.857170137,6,0,-0.004455468,2,2,-1.039707692,-0.751541289,-1.23313653
0.167757301,36,-0.410850093,0.280166718,10,0,-0.927536227,2,1,-0.287966127,-0.751541289,-1.038451815
-1.032261854,60,0.338145229,-1.216263589,9,0,-0.360423842,2,2,-0.526634502,-0.524224068,-0.941109457
-0.632255469,36,-1.402444529,-0.653493975,6,0,-0.059219833,2,2,-1.453229367,-1.43349295,-1.135794173
1.634447379,36,-0.278951546,1.895810487,10,0,0.48842382,2,2,-0.936327273,-0.296906848,0.616368266
0.301092762,36,-1.199886045,0.32231246,4,0,0.214601993,2,1,-0.45516162,-1.43349295,-1.23313653
-0.898926393,36,-1.199886045,-0.914660794,2,0,-0.059219833,2,1,0.376986937,1.748948136,0.129656478
0.221091485,36,-0.278951546,0.354541557,4,0,1.172978386,2,2,-0.160335981,0.385044813,1.103080055
-0.405585185,36,-1.703926922,-0.447296146,5,0,1.46733685,2,2,-1.500452522,-0.524224068,-0.649082384
1.101105532,36,-0.644027882,1.247253344,7,0,0.981303108,3,2,-0.432188193,-0.751541289,-0.8437671
-0.765590931,36,-1.637977649,-0.803055792,6,0,-0.03183765,2,1,-0.802315619,-0.751541289,-0.8437671
-0.832258662,36,-0.644027882,-0.814895924,1,0,-0.168748564,3,1,-0.317321061,2.203582577,0.226998835
-0.898926393,36,-1.703926922,-0.940136314,1,0,-0.196130746,6,10,1.22317481,1.748948136,0.908395339
0.134423435,36,-0.644027882,0.21617871,2,0,-0.91628215,1,6,0.798166422,0.157727593,0.421683551
-0.098913623,36,-1.939460042,-0.164415293,5,0,-0.675318943,2,2,1.018966576,-0.978858509,-1.135794173
-0.685589654,60,1.996298394,-0.817332341,10,0,1.036067473,6,2,-0.626186016,-0.069589628,-0.357055311
0.141090208,36,-1.703926922,0.098803246,5,0,1.857532952,3,8,-2.166681888,-1.43349295,-1.135794173
-0.555587579,36,-1.939460042,-0.613912883,5,0,-1.209271504,3,2,0.941112186,-0.751541289,-0.8437671
-1.272265685,36,1.209617773,-1.231053069,10,0,-0.825920947,2,2,0.018346225,-1.660810171,1.103080055
-0.268916336,36,-2.078424583,-0.344026255,7,0,-0.798538765,2,4,-1.790172955,-0.524224068,-0.649082384
-0.365584546,36,-0.969063588,-0.345180347,1,0,0.022926715,3,2,-1.488965808,0.839679254,-0.357055311
-1.032261854,36,-0.969063588,-1.042252113,10,0,-0.716392217,3,7,-1.339638537,1.294313695,1.687134201
0.967770071,36,-1.402444529,0.975229508,1,0,1.583711126,2,1,-0.824012744,-0.296906848,0.324341193
-0.205581992,36,-1.199886045,-0.19993569,5,0,1.21405166,2,5,-0.530463406,-1.20617573,-1.525163604
-0.205581992,60,1.028257271,-0.49162184,6,0,-0.538408029,2,10,-0.299452841,-0.296906848,-0.649082384
0.967770071,36,-1.637977649,0.935648415,10,0,1.255124934,2,2,-1.497899919,-0.978858509,-0.454397669
-1.032261854,36,-0.278951546,-1.012288456,1,0,-0.606863486,2,1,-1.187758662,-1.20617573,-1.622505961
-0.5255871,36,0.107322771,-0.429642808,5,0,-0.44257039,3,2,0.638628738,0.612362034,0.226998835
1.634447379,60,0.738551533,0.973647974,10,0,-0.004455468,2,1,-0.161612282,-0.524224068,0.129656478
-0.898926393,36,-1.637977649,-0.936802269,2,0,-0.617816359,2,1,-0.539397517,0.612362034,1.492449486
-0.632255469,36,-1.637977649,-0.669309314,3,0,-0.469952573,2,10,-1.847606521,-1.20617573,-0.551740026
-1.378934055,36,-1.939460042,-1.424342161,4,0,0.406277272,3,2,-1.181377155,-0.751541289,-0.454397669
0.811100903,36,-0.048129088,1.036310913,5,0,-0.64793676,2,2,0.860705194,-0.524224068,-0.357055311
-0.338917454,36,0.107322771,-0.221307771,8,0,-0.675318943,2,1,0.844113274,0.612362034,0.713710624
-1.49893597,36,-0.048129088,-1.518122849,8,0,-0.552099121,2,2,0.317000768,-0.296906848,-0.746424742
-0.672256108,60,0.738551533,-0.903718289,6,0,-0.606863486,3,2,-0.069718576,0.385044813,0.616368266
1.367776456,36,-0.278951546,1.605021965,10,0,-0.113984198,3,2,-0.693829994,0.157727593,0.616368266
-1.418934693,36,-1.637977649,-1.458452001,8,0,0.307701414,3,1,0.514827496,0.385044813,1.589791843
0.167757301,36,-0.410850093,0.280166718,10,0,0.537711749,3,2,-0.132257348,-0.296906848,-0.551740026
-1.032261854,36,0.338145229,-0.984846705,4,0,0.07769108,1,2,-0.644054237,-0.751541289,0.03231412
0.434428224,60,-0.048129088,-0.124834201,8,0,-0.360423842,2,2,0.763706282,0.612362034,0.324341193
1.634447379,36,-0.969063588,1.74603495,6,0,-0.168748564,1,2,-0.746158354,1.294313695,0.226998835
0.301092762,36,-1.703926922,0.258666405,2,0,-0.743774399,2,2,-0.351781201,-0.978858509,-0.746424742
-0.098913623,36,0.338145229,0.071361495,3,0,0.515806003,2,2,-0.561094641,-0.524224068,-0.649082384
-0.098913623,36,-0.644027882,-0.032720535,5,0,-0.278277294,3,1,0.726693539,0.385044813,1.005737697
-0.258916177,60,0.87045008,-0.553173431,2,0,-0.743774399,2,9,-0.715527119,-0.524224068,-1.038451815
-1.032261854,36,-0.410850093,-1.018058918,8,0,-0.716392217,2,2,-0.688724788,-0.069589628,-0.357055311
0.301092762,36,-1.637977649,0.266916028,3,0,0.378895089,2,8,-1.003971251,0.839679254,-0.259712953
-0.605588377,36,-1.703926922,-0.647082351,2,0,-0.333041659,2,2,-1.357506757,-0.524224068,-0.649082384
-1.058928947,36,-0.203580947,-1.038191417,10,0,-0.880685312,2,8,-0.764026575,-1.43349295,-1.525163604
-0.578921285,36,-1.939460042,-0.636866497,1,0,-0.511025847,2,2,0.332316386,-0.069589628,0.129656478
-0.832258662,36,-1.402444529,-0.85708441,4,0,0.625334733,2,2,-0.231808863,-0.296906848,0.519025909
-0.365584546,36,-0.410850093,-0.296836702,2,0,-0.059219833,3,2,-0.250953385,-0.751541289,0.129656478
-1.018928308,36,-1.402444529,-1.047082203,1,0,-0.716392217,2,12,-0.402833259,-0.978858509,-1.525163604
1.234440994,60,0.338145229,0.56202171,10,0,-0.333041659,2,8,-1.016734265,-0.069589628,-0.357055311
0.701099147,60,1.560562122,0.3630049,10,0,-0.03183765,3,2,-0.840604663,-0.296906848,0.616368266
-0.258916177,36,-0.048129088,-0.146932932,6,0,-0.606863486,2,2,0.255738298,2.658217018,3.049927209
-1.032261854,60,1.028257271,-1.182324726,7,0,0.07769108,3,2,-1.051194405,-0.978858509,0.129656478
-0.632255469,36,-0.278951546,-0.576041557,1,0,-0.784847673,1,8,0.800719025,-1.20617573,-1.525163604
-1.165597316,36,-1.402444529,-1.196387555,1,0,-0.733916813,2,2,0.499511878,-0.524224068,0.03231412
1.411110481,60,1.979811076,1.086236092,10,0,-0.415188207,1,2,0.660325863,0.157727593,1.005737697
-0.97892767,36,-0.278951546,-0.954113654,2,0,-0.524716938,2,2,-0.656817252,-1.20617573,-0.941109457
-1.132263451,36,0.225089331,-1.102350402,10,0,0.926538742,3,2,0.295303643,-0.751541289,0.324341193
-0.998927989,36,-0.410850093,-0.981982847,10,0,0.214601993,2,6,-1.436637448,-0.751541289,-1.135794173
-0.765590931,36,-1.199886045,-0.777195575,3,0,0.07769108,2,2,-0.714250818,0.385044813,-0.357055311
-0.745590612,36,-0.410850093,-0.707907291,1,0,-0.497334755,3,2,-0.624909715,0.157727593,-0.357055311
-0.738923839,36,0.338145229,-0.652895557,7,0,1.282507117,2,2,-0.157783378,1.066996475,0.03231412
-0.365584546,36,-0.048129088,-0.26486407,2,0,-0.059219833,2,2,-0.161612282,-0.069589628,-0.454397669
0.301092762,36,-1.703926922,0.258666405,1,0,0.351512907,3,2,0.519932702,-0.978858509,0.908395339
0.961103298,60,1.146023831,0.506668023,10,0,-0.271021016,2,2,1.59713114,0.385044813,0.713710624
0.634431416,36,0.738551533,0.964586212,10,0,1.118214021,2,1,0.587576679,1.066996475,1.687134201
0.034421839,60,0.338145229,-0.379418419,1,0,-0.876304163,2,8,0.264672408,-1.43349295,-1.622505961
0.034421839,36,0.799790144,0.276576208,4,0,-0.469952573,2,2,0.942388487,-0.751541289,-1.038451815
-0.818925116,36,0.107322771,-0.757063075,1,0,-0.387806025,3,2,-0.242019275,-0.978858509,-1.525163604
-1.232265047,36,-1.105672797,-1.255459984,4,0,-1.127124956,2,0,-1.228600309,-0.978858509,-1.135794173
1.524445623,60,1.028257271,0.953771939,10,0,-0.027675559,2,2,0.463775437,0.612362034,-0.162370596
-1.032261854,36,-0.969063588,-1.042252113,4,0,-0.333041659,2,1,-0.715527119,0.157727593,-0.454397669
0.334426628,36,-0.203580947,0.48824529,3,0,-0.847826693,2,2,0.721588334,-0.751541289,-0.454397669
-0.632255469,36,-0.644027882,-0.60155982,3,0,-0.141366381,3,2,0.872191907,0.157727593,0.713710624
-0.098913623,36,-0.969063588,-0.06636019,2,0,-0.059219833,2,5,-0.549607928,-0.978858509,-0.746424742
-1.232265047,36,-0.969063588,-1.251356545,5,0,-0.825920947,3,7,0.508445988,0.385044813,-0.746424742
-0.248916017,36,-1.402444529,-0.263282536,10,0,-0.360423842,2,2,-1.545123073,-0.296906848,-0.357055311
0.647764963,36,0.738551533,0.980059598,10,0,-0.333041659,3,2,-0.501108472,-1.20617573,-0.259712953
-0.338917454,36,-0.644027882,-0.288672567,4,0,0.762245646,2,2,-0.05567926,-1.20617573,-0.746424742
0.301092762,36,0.107322771,0.493032636,3,0,-0.387806025,2,2,0.417828584,1.521630916,0.324341193
1.367776456,36,-0.048129088,1.651869565,9,0,-0.37682577,4,2,0.652668054,0.385044813,0.908395339
-0.365584546,36,-0.278951546,-0.285253034,10,0,0.07769108,2,2,-0.622357112,-0.978858509,-0.8437671
2.967801996,60,1.789029249,2.430967374,10,0,1.583711126,3,2,0.18809432,1.066996475,0.616368266
0.221091485,36,-0.644027882,0.308634328,10,0,0.844392194,2,2,-1.529807455,-0.978858509,-1.135794173
-1.165597316,36,-1.939460042,-1.214340102,6,0,-0.141366381,2,2,0.308066658,-0.978858509,-0.357055311
-0.365584546,36,-0.278951546,-0.285253034,3,0,-0.196130746,3,1,-0.867406994,-0.978858509,-1.135794173
-0.098913623,36,0.338145229,0.071361495,5,0,0.214601993,3,2,0.131937055,1.748948136,0.324341193
0.494429182,36,0.338145229,0.742829508,5,0,-0.798538765,2,1,0.461222834,1.748948136,0.421683551
-1.232265047,36,-1.939460042,-1.279952388,8,0,-0.469952573,2,2,-0.836775758,-0.296906848,-0.551740026
-0.205581992,36,-1.939460042,-0.269394951,2,0,0.351512907,3,1,-0.332636679,1.066996475,0.129656478
-0.098913623,36,-0.410850093,-0.00831362,5,0,-0.743774399,2,2,-0.373478326,0.385044813,-0.649082384
0.767766878,36,0.568967687,1.09063874,8,0,0.132455446,3,2,0.693509701,-0.069589628,0.324341193
2.614463022,36,1.560562122,3.504444215,9,0,0.07769108,2,2,0.780298201,1.066996475,0.519025909
0.541096593,60,1.209617773,0.162833998,3,0,0.926538742,2,2,-0.451332715,-1.20617573,-0.162370596
-1.098929585,36,-1.939460042,-1.148727816,6,0,0.871774377,3,2,-1.174995647,-0.751541289,0.03231412
-0.365584546,36,-1.199886045,-0.364885405,4,0,-0.96283186,2,2,0.339974195,-0.524224068,-0.8437671
0.967770071,36,1.209617773,1.43729388,3,0,1.227742751,2,2,-0.206282833,0.612362034,1.200422413
0.497762568,36,-1.402444529,0.496794122,9,0,-0.75557612,3,2,-1.547675676,1.066996475,0.226998835
-0.365584546,36,-0.644027882,-0.317140178,8,0,-0.825920947,1,2,-0.499832171,-0.069589628,-0.649082384
1.214440675,60,1.028257271,0.694742328,2,0,-0.469952573,2,2,0.845389576,0.385044813,-0.162370596
2.034453764,36,-0.278951546,2.332057387,6,0,1.583711126,2,2,0.462499136,-0.296906848,1.005737697
-0.365584546,36,0.107322771,-0.251057706,8,0,-0.864256003,1,2,-1.708489661,-1.43349295,-1.525163604
1.634447379,36,0.225089331,2.007586466,5,0,0.625334733,2,2,-0.591725877,1.066996475,0.421683551
2.967801996,60,-0.644027882,1.597627225,6,0,1.912297318,2,2,-0.691277391,-0.978858509,-0.162370596
-0.898926393,36,-0.969063588,-0.902820662,10,0,-0.634245669,2,2,-0.160335981,-0.069589628,0.03231412
0.701099147,60,2.114064954,0.466488512,8,0,-0.469952573,2,2,0.190646923,-1.20617573,-0.941109457
-0.375584706,36,1.327384333,-0.152062231,1,0,-0.497334755,2,3,-1.127772493,-1.43349295,-0.551740026
1.234440994,60,-0.410850093,0.405620828,5,0,-0.469952573,2,2,0.211067746,-0.524224068,-0.551740026
0.434428224,36,-0.203580947,0.597798573,7,0,-0.469952573,2,1,-0.401556958,-1.43349295,-0.941109457
-1.338933416,36,-0.410850093,-1.34983909,5,0,-0.360423842,3,6,-0.360715311,-0.524224068,-0.551740026
0.434428224,60,-0.203580947,-0.148343489,10,0,0.159837628,3,2,-0.718079722,-0.524224068,1.200422413
-0.898926393,36,-0.644027882,-0.886022207,2,0,-0.362477506,3,2,0.693509701,0.385044813,-0.357055311
1.977786193,60,1.445150893,1.448749315,6,0,-0.168748564,2,2,1.603512648,-0.069589628,0.03231412
0.897768953,36,-0.644027882,1.030369474,8,0,1.036067473,1,2,0.451012422,0.385044813,1.005737697
-0.898926393,36,-0.048129088,-0.854647993,10,0,-0.360423842,2,2,0.216172952,-0.069589628,-0.649082384
-0.898926393,36,-0.180027635,-0.861658036,10,0,0.48842382,3,2,0.90154684,1.748948136,0.129656478
-1.165597316,36,0.225089331,-1.139794286,6,0,-0.333041659,3,2,0.260843504,-0.751541289,-0.551740026
1.634447379,60,1.996298394,1.293417037,5,0,-0.333041659,6,1,1.367396876,0.612362034,-0.259712953
-0.898926393,36,-0.203580947,-0.862897616,7,0,1.446800213,3,1,-1.122667287,0.612362034,-0.357055311
-0.952260577,36,-1.637977649,-0.990317958,5,0,-1.072360591,1,2,-0.087586797,-0.524224068,-1.135794173
0.861101701,60,1.675973351,0.525945639,3,0,1.036067473,2,1,-0.330084076,-0.524224068,-0.649082384
-0.898926393,36,-0.410850093,-0.873797377,6,0,0.762245646,2,2,-0.882722611,2.203582577,-0.065028238
1.634447379,36,-1.199886045,1.696750933,6,0,-0.059219833,2,2,0.131937055,-0.296906848,-0.357055311
1.501111917,36,-1.402444529,1.518123087,1,0,0.762245646,2,2,-0.749987259,-0.751541289,-1.038451815
-0.898926393,36,-0.278951546,-0.866872823,9,0,-1.017596226,6,6,-1.194140169,-1.43349295,-1.525163604
-1.215598114,36,-0.048129088,-1.204808154,4,0,-1.044978408,1,1,0.909204649,-0.069589628,-1.038451815
0.851101542,60,0.799790144,0.347702491,10,0,-0.634245669,2,2,1.736248,1.294313695,0.421683551
-1.005594762,36,-0.410850093,-0.98920661,3,0,-0.141366381,2,1,-0.100349812,-0.524224068,1.29776477
-1.165597316,36,0.338145229,-1.135733591,5,0,0.461041637,2,2,-0.275203113,-0.069589628,1.29776477
-1.298932778,36,-2.078424583,-1.349026951,7,0,-0.606863486,3,2,0.619484216,0.839679254,0.811052982
-0.418918731,36,0.225089331,-0.3005127,10,0,0.296748541,2,2,0.421657489,0.157727593,0.421683551
-0.165581354,36,-0.278951546,-0.067129585,2,0,-1.007629111,2,2,-0.737224244,-1.20617573,-1.135794173
0.967770071,60,1.979811076,0.68345787,10,0,0.707481281,2,2,0.264672408,0.385044813,-0.065028238
-0.568921125,36,0.568967687,-0.442893497,3,0,-0.880685312,2,8,-1.024392074,-1.20617573,-1.23313653
-1.388934214,36,-1.703926922,-1.429599693,1,0,-0.716392217,2,2,-0.586620671,-0.978858509,-1.427821246
-0.565587739,36,-0.969063588,-0.554284779,4,0,-0.990214043,2,2,1.90089089,0.385044813,-0.357055311
-0.205581992,36,0.338145229,-0.049348014,5,0,0.597952551,2,2,-0.718079722,1.066996475,0.129656478
1.501111917,60,1.209617773,0.978007878,5,0,1.036067473,2,2,-1.754436514,-0.524224068,0.03231412
-0.738923839,36,-1.199886045,-0.74971108,2,0,-0.709738346,3,2,-1.55150458,-0.524224068,0.129656478
0.434428224,60,-1.199886045,-0.294272052,9,0,0.351512907,2,2,-0.021219121,-0.069589628,-0.551740026
0.501095955,36,0.568967687,0.784676041,1,0,-0.606863486,2,2,0.33614529,-0.296906848,0.03231412
-0.5255871,36,0.107322771,-0.429642808,1,0,-1.209271504,1,6,1.528210861,0.385044813,0.421683551
0.567763686,36,-0.87485034,0.644475196,6,0,1.583711126,2,2,-1.337085934,2.658217018,2.17384599
2.834466534,60,1.94919177,2.368475412,10,0,0.159837628,2,2,-0.45516162,-0.751541289,-0.551740026
-1.298932778,36,-1.402444529,-1.332143008,10,0,-0.250895112,3,1,-0.843157266,0.612362034,-0.746424742
